Vernier Format 2
Sin título.cmbl 8/09/2026 13:54:51 .
Último
Tiempo	Angulo	Velocidad 1	Aceleración 1	Posición	Velocidad 2	Aceleración 2
t	Angulo	v 1	a 1	x	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

1.1	-4.88692190558	-3.86881317525	10.2349554901	0.2776585	0.0265825	1.13814598765
1.15	-5.04400153826	-3.4518734095	5.55381005804	0.280231	0.0686952777778	0.882536882716
1.2	-5.21853446346	-3.35491067328	1.11507146655	0.2845185	0.106996944444	0.790329166667
1.25	-5.37561409614	-3.40339204139	-1.96618881783	0.290864	0.145584444444	0.763175
1.3	-5.55014702134	-3.6264063347	-3.29673303154	0.299096	0.183790833333	0.731627469136
1.35	-5.74213323906	-3.8009392599	-3.11896801514	0.3092145	0.221330277778	0.643072067901
1.4	-5.93411945678	-3.91729454337	-2.89272163062	0.3215625	0.2512475	0.482634876543
1.45	-6.1261056745	-4.12091628943	-2.04160427934	0.334768	0.271160555556	0.271224074074
1.5	-6.35299847726	-4.19848647841	-0.183151835086	0.3490025	0.280688333333	-0.000105864197531
1.55	-6.5624379875	-4.01425727959	-0.603323692047	0.3634085	0.275162222222	-0.345752469136
1.6	-6.7369709127	-4.13061256305	-3.17822302061	0.377643	0.245530833333	-0.679383487654
1.65	-6.96386371546	-4.45058959259	-3.6684235204	0.3884475	0.202274722222	-0.914613734568
1.7	-7.19075651822	-4.62512251778	-1.80458425746	0.3980515	0.151968055556	-1.08304367284
1.75	-7.4351026135	-4.63481879141	0.328595939418	0.4042255	0.0904186111111	-1.15857777778
1.8	-7.66199541626	-4.48937468707	0.824183257886	0.4069695	0.0306794444444	-1.11654969136
1.85	-7.87143492649	-4.52815978156	0.878051444676	0.4069695	-0.0230572222222	-1.01740787037
1.9	-8.11578102177	-4.52815978156	2.88733481194	0.4045685	-0.0723158333333	-0.879413888889
1.95	-8.34267382453	-4.21787902565	4.37948358602	0.3994235	-0.113380555556	-0.701614969136
2	-8.53466004225	-3.94638336423	3.27518575683	0.3925635	-0.141011111111	-0.55652808642
2.05	-8.72664625997	-3.85911690163	1.27667602692	0.385189	-0.164544722222	-0.497191203704
2.1	-8.91863247769	-3.84942062801	-0.447105950357	0.376271	-0.1895075	-0.469878240741
2.15	-9.11061869541	-3.89790199612	-2.16550110896	0.3661525	-0.212755277778	-0.426791512346
2.2	-9.30260491313	-4.0627386477	-3.7438389819	0.3548335	-0.232668333333	-0.369042592593
2.25	-9.51204442337	-4.3245380355	-4.29329448716	0.3428285	-0.250294722222	-0.286733179012
2.3	-9.73893722613	-4.52815978156	-4.08859537736	0.329623	-0.263538333333	-0.135770833333
2.35	-9.96583002889	-4.72208525401	-3.82464126209	0.316246	-0.268873888889	0.151597530864
2.4	-10.2101761242	-4.91601072645	-3.09203392174	0.3023545	-0.259441388889	0.662656944444
2.45	-10.4545222194	-5.11963247252	-0.533295049221	0.288463	-0.209611111111	1.28153904321
2.5	-10.7337748998	-5.07115110441	3.88389626756	0.2793735	-0.118716111111	1.63390802469
2.55	-10.978120995	-4.68330015952	7.27220521664	0.2766295	-0.0253438888889	1.55540972222
2.6	-11.2050137978	-4.20818275203	7.75163207907	0.2780015	0.0461144444444	1.25062669753
2.65	-11.3970000155	-3.78154671265	5.38681867899	0.2821175	0.0970880555556	0.96638132716
2.7	-11.5715329407	-3.60701378745	1.6160456037	0.28812	0.136723611111	0.801550771605
2.75	-11.7460658659	-3.67488770281	-1.24435511485	0.2958375	0.173310277778	0.729933641975
2.8	-11.9380520836	-3.81063553352	-2.5641256912	0.3054415	0.209325277778	0.67784845679
2.85	-12.1300383014	-3.92699081699	-3.54991350946	0.316932	0.241815	0.606019598765
2.9	-12.3220245191	-4.17909393116	-4.10475583339	0.329623	0.272399166667	0.470672222222
2.95	-12.5489173218	-4.4118044981	-3.58223442153	0.3445435	0.293646111111	0.222791203704
3	-12.7758101246	-4.46998213983	-4.20171856962	0.3596355	0.298886388889	-0.134712191358
3.05	-12.9852496348	-4.72208525401	-6.2056151182	0.3750705	0.285356944444	-0.602367283951
3.1	-13.2295957301	-5.25538030323	-4.83197635506	0.3894765	0.241338611111	-1.10024660494
3.15	-13.526301703	-5.46869832292	1.4113464939	0.400624	0.167117222222	-1.41005817901
3.2	-13.8055543833	-5.10993619889	7.5900275187	0.406455	0.0856547222222	-1.40603533951
3.25	-14.0499004786	-4.46998213983	9.15759175429	0.408513	0.0170547222222	-1.18467330247
3.3	-14.2418866963	-3.99486473234	6.45879559611	0.4073125	-0.0331566666667	-0.930705092593
3.35	-14.433872914	-3.83002808077	3.16744938325	0.40474	-0.0714583333333	-0.759840277778
3.4	-14.6258591317	-3.72336907092	0.554842323936	0.4001095	-0.106044166667	-0.665621141975
3.45	-14.8003920569	-3.76215416541	-1.90154699369	0.3939355	-0.136437777778	-0.620470061728
3.5	-14.9923782746	-3.9754721851	-2.99507118552	0.3863895	-0.165592777778	-0.624810493827
3.55	-15.2018177849	-4.14030883668	-2.54257841649	0.377643	-0.19894	-0.623593055556
3.6	-15.4112572951	-4.21787902565	-2.12240655952	0.3664955	-0.231620277778	-0.546841512346
3.65	-15.6206968053	-4.33423430912	-2.05776473538	0.3541475	-0.256868888889	-0.396302623457
3.7	-15.8475896081	-4.40210822447	-2.55335205384	0.3404275	-0.272970833333	-0.19463132716
3.75	-16.0570291183	-4.55724860243	-3.69535761379	0.3263645	-0.277258333333	0.0531967592593
3.8	-16.3013752136	-4.77056662212	-4.5895695145	0.312473	-0.2718275	0.405777469136
3.85	-16.5282680164	-5.07115110441	-4.04550082792	0.29841	-0.245149722222	0.915778240741
3.9	-16.8075206967	-5.34264676583	-0.290888208666	0.2862335	-0.181313611111	1.42249722222
3.95	-17.086773377	-5.14872129338	4.34716267395	0.2790305	-0.0904186111111	1.6634441358
4	-17.3311194723	-4.7608703485	6.30257785442	0.2773155	0.000285833333333	1.57414768519
4.05	-17.5580122751	-4.4118044981	5.92550054689	0.279888	0.0743166666667	1.30149444444
4.1	-17.7674517853	-4.15970138392	4.74578725619	0.2855475	0.129577777778	1.0205837963
4.15	-17.9768912955	-3.90759826974	2.76343798232	0.293265	0.173024444444	0.807108641975
4.2	-18.1514242207	-3.81063553352	-0.441719131678	0.303212	0.207419722222	0.662656944444
4.25	-18.3434104385	-3.99486473234	-2.82807980647	0.314188	0.236860555556	0.571349074074
4.3	-18.5528499487	-4.17909393116	-3.63071578964	0.326879	0.264872222222	0.473689351852
4.35	-18.7622894589	-4.36332312999	-4.25019993773	0.340942	0.286690833333	0.31383441358
4.4	-18.9891822617	-4.56694487605	-5.47839459654	0.3558625	0.299934444444	0.0458391975309
4.45	-19.2160750645	-4.85783308472	-7.26143157928	0.3712975	0.299648611111	-0.410276697531
4.5	-19.4604211597	-5.38143186032	-6.86280699704	0.3870755	0.2683975	-1.03540478395
4.55	-19.7571271326	-5.79837162607	-1.63220605974	0.400281	0.192175277778	-1.55323950617
4.6	-20.0712863979	-5.61414242725	4.89661817921	0.4073125	0.0937533333333	-1.67069583333
4.65	-20.3330857857	-5.10993619889	7.67621661757	0.408856	0.00876555555556	-1.43483040123
4.7	-20.577431881	-4.65421133865	6.44802195876	0.4069695	-0.05145	-1.12083719136
4.75	-20.7868713913	-4.42150077172	3.85157535548	0.4031965	-0.0973738888889	-0.902174691358
4.8	-21.013764194	-4.33423430912	2.19243520235	0.397194	-0.138819722222	-0.754282407407
